P020A317D,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P020A317D,TOOL_Bing_Chat,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P020A317D,ORG_Meta,affiliated_with,1.0,organizational,kreativna_filmska
P0517B0FB,GROUP_KREATIVNA_FILMSKA,belongs_to_group,1.0,target_group,kreativna_filmska
P0517B0FB,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P0517B0FB,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P0517B0FB,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P0517B0FB,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P0517B0FB,TOOL_Bing_Chat,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P0517B0FB,ORG_Meta,affiliated_with,1.0,organizational,kreativna_filmska
P0002BD5A,GROUP_PROSVETA,belongs_to_group,1.0,target_group,prosveta
P0002BD5A,TOOL_Claude,uses_tool,0.2,ai_tool_usage,prosveta
P0002BD5A,TOOL_Bing_Chat,uses_tool,0.2,ai_tool_usage,prosveta
P0002BD5A,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,prosveta
P0002BD5A,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,prosveta
P0002BD5A,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,prosveta
P05DAC154,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P05DAC154,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,it_industrija
P05DAC154,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,it_industrija
P0301B91B,GROUP_MEDICINA,belongs_to_group,1.0,target_group,medicina
P0301B91B,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,medicina
P0301B91B,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,medicina
P0301B91B,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,medicina
P0301B91B,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,medicina
P0301B91B,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,medicina
P0301B91B,ORG_Comtrade,affiliated_with,1.0,organizational,medicina
P059B4608,GROUP_MEDICINA,belongs_to_group,1.0,target_group,medicina
P059B4608,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,medicina
P059B4608,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,medicina
P059B4608,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,medicina
P059B4608,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,medicina
P059B4608,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,medicina
P059B4608,ORG_Comtrade,affiliated_with,1.0,organizational,medicina
P02643494,GROUP_OSTALO,belongs_to_group,1.0,target_group,ostalo
P02643494,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,ostalo
P02643494,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,ostalo
P02643494,ORG_Oracle,affiliated_with,1.0,organizational,ostalo
P05DAC154,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,it_industrija
P013C00B3,GROUP_PROSVETA,belongs_to_group,1.0,target_group,prosveta
P013C00B3,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,prosveta
P013C00B3,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,prosveta
P013C00B3,ORG_Nordeus,affiliated_with,1.0,organizational,prosveta
P04515781,GROUP_OSTALO,belongs_to_group,1.0,target_group,ostalo
P04515781,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,ostalo
P04515781,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,ostalo
P04515781,ORG_Oracle,affiliated_with,1.0,organizational,ostalo
P04A0D983,GROUP_PROSVETA,belongs_to_group,1.0,target_group,prosveta
P04A0D983,TOOL_Claude,uses_tool,0.2,ai_tool_usage,prosveta
P04A0D983,TOOL_Bing_Chat,uses_tool,0.2,ai_tool_usage,prosveta
P04A0D983,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,prosveta
P04A0D983,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,prosveta
P04A0D983,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,prosveta
P00012B47,GROUP_PROSVETA,belongs_to_group,1.0,target_group,prosveta
P00012B47,TOOL_Claude,uses_tool,0.2,ai_tool_usage,prosveta
P00012B47,TOOL_Bing_Chat,uses_tool,0.2,ai_tool_usage,prosveta
P00012B47,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,prosveta
P00012B47,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,prosveta
P00012B47,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,prosveta
P02EE431B,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P02EE431B,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,it_industrija
P02EE431B,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,it_industrija
P02EE431B,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,it_industrija
P0236F5FC,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P0236F5FC,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,it_industrija
P0236F5FC,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,it_industrija
P0236F5FC,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,it_industrija
P0236F5FC,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,it_industrija
P00DF866C,GROUP_KREATIVNA_FILMSKA,belongs_to_group,1.0,target_group,kreativna_filmska
P00DF866C,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P00DF866C,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P040A821D,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P040A821D,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,it_industrija
P040A821D,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,it_industrija
P040A821D,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,it_industrija
P0502F6AF,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P0502F6AF,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P0502F6AF,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P0502F6AF,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P048E5F2E,GROUP_PROSVETA,belongs_to_group,1.0,target_group,prosveta
P048E5F2E,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,prosveta
P048E5F2E,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,prosveta
P048E5F2E,ORG_Nordeus,affiliated_with,1.0,organizational,prosveta
P03058EE8,GROUP_PROSVETA,belongs_to_group,1.0,target_group,prosveta
P03058EE8,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,prosveta
P03058EE8,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,prosveta
P03058EE8,ORG_Nordeus,affiliated_with,1.0,organizational,prosveta
P046EA44A,GROUP_MEDICINA,belongs_to_group,1.0,target_group,medicina
P046EA44A,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,medicina
P046EA44A,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,medicina
P056C4168,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P056C4168,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,it_industrija
P056C4168,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,it_industrija
P056C4168,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,it_industrija
P056C4168,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,it_industrija
P047D3F8A,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P047D3F8A,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,it_industrija
P047D3F8A,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,it_industrija
P047D3F8A,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,it_industrija
P047D3F8A,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,it_industrija
P02EED2E7,GROUP_KREATIVNA_FILMSKA,belongs_to_group,1.0,target_group,kreativna_filmska
P02EED2E7,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P02EED2E7,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P04E8D688,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P04E8D688,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P04E8D688,TOOL_Claude,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P04E8D688,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P04E8D688,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P04E8D688,ORG_Univerzitet_u_Nišu,affiliated_with,1.0,organizational,drustvene_nauke
P010C7DE8,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P010C7DE8,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P010C7DE8,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P010C7DE8,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P04D93793,GROUP_KREATIVNA_FILMSKA,belongs_to_group,1.0,target_group,kreativna_filmska
P04D93793,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P04D93793,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,kreativna_filmska
P03C943C0,GROUP_MEDICINA,belongs_to_group,1.0,target_group,medicina
P03C943C0,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,medicina
P03C943C0,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,medicina
P05259C9F,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P05259C9F,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P0341C360,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,ostalo
P05259C9F,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P0341C360,ORG_IBM,affiliated_with,1.0,organizational,ostalo
P05259C9F,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P0373BDF3,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P0373BDF3,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,it_industrija
P0373BDF3,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,it_industrija
P00CC597F,GROUP_MEDICINA,belongs_to_group,1.0,target_group,medicina
P00CC597F,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,medicina
P00CC597F,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,medicina
P00F27751,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P00F27751,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P00F27751,TOOL_Claude,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P00F27751,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P00F27751,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P00F27751,ORG_Univerzitet_u_Nišu,affiliated_with,1.0,organizational,drustvene_nauke
P033BE277,GROUP_OSTALO,belongs_to_group,1.0,target_group,ostalo
P033BE277,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,ostalo
P033BE277,ORG_IBM,affiliated_with,1.0,organizational,ostalo
P00DF866C,GROUP_OSTALO,belongs_to_group,1.0,target_group,ostalo
P00DF866C,TOOL_Claude,uses_tool,0.2,ai_tool_usage,ostalo
P00DF866C,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,ostalo
P00DF866C,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,ostalo
P026E4BC8,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P026E4BC8,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P026E4BC8,TOOL_Claude,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P026E4BC8,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P026E4BC8,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P026E4BC8,ORG_Univerzitet_u_Nišu,affiliated_with,1.0,organizational,drustvene_nauke
P0285B0C5,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P0285B0C5,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,it_industrija
P0285B0C5,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,it_industrija
P047F6206,GROUP_OSTALO,belongs_to_group,1.0,target_group,ostalo
P047F6206,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,ostalo
P047F6206,ORG_IBM,affiliated_with,1.0,organizational,ostalo
P00DF866C,GROUP_MEDICINA,belongs_to_group,1.0,target_group,medicina
P00DF866C,TOOL_Bing_Chat,uses_tool,0.2,ai_tool_usage,medicina
P00DF866C,TOOL_Claude,uses_tool,0.2,ai_tool_usage,medicina
P00DF866C,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,medicina
P00DF866C,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,medicina
P00DF866C,ORG_RT-RK,affiliated_with,1.0,organizational,medicina
P02EED2E7,GROUP_OSTALO,belongs_to_group,1.0,target_group,ostalo
P02EED2E7,TOOL_Claude,uses_tool,0.2,ai_tool_usage,ostalo
P02EED2E7,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,ostalo
P02EED2E7,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,ostalo
P02988B73,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P02988B73,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,it_industrija
P02988B73,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,it_industrija
P0236F5FC,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P0236F5FC,TOOL_Claude,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P0236F5FC,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P0236F5FC,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P0236F5FC,ORG_Univerzitet_u_Nišu,affiliated_with,1.0,organizational,drustvene_nauke
P02EED2E7,GROUP_MEDICINA,belongs_to_group,1.0,target_group,medicina
P02EED2E7,TOOL_Bing_Chat,uses_tool,0.2,ai_tool_usage,medicina
P02EED2E7,TOOL_Claude,uses_tool,0.2,ai_tool_usage,medicina
P02EED2E7,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,medicina
P02EED2E7,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,medicina
P02EED2E7,ORG_RT-RK,affiliated_with,1.0,organizational,medicina
P0341C360,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P0341C360,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P0341C360,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P0341C360,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P0341C360,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P056C4168,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P056C4168,TOOL_Claude,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P056C4168,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P056C4168,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P056C4168,ORG_Univerzitet_u_Nišu,affiliated_with,1.0,organizational,drustvene_nauke
P04D480EE,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P04D480EE,TOOL_Claude,uses_tool,0.2,ai_tool_usage,it_industrija
P04D480EE,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,it_industrija
P04D480EE,ORG_Univerzitet_u_Beogradu,affiliated_with,1.0,organizational,it_industrija
P00BDAFE0,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P00BDAFE0,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,it_industrija
P00BDAFE0,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,it_industrija
P00BDAFE0,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,it_industrija
P00BDAFE0,ORG_Nordeus,affiliated_with,1.0,organizational,it_industrija
P04D93793,GROUP_OSTALO,belongs_to_group,1.0,target_group,ostalo
P04D93793,TOOL_Claude,uses_tool,0.2,ai_tool_usage,ostalo
P04D93793,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,ostalo
P04D93793,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,ostalo
P033BE277,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P033BE277,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P033BE277,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P033BE277,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P033BE277,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P013C00B3,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P013C00B3,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P013C00B3,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P013C00B3,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P013C00B3,ORG_Comtrade,affiliated_with,1.0,organizational,drustvene_nauke
P04D93793,GROUP_MEDICINA,belongs_to_group,1.0,target_group,medicina
P04D93793,TOOL_Bing_Chat,uses_tool,0.2,ai_tool_usage,medicina
P04D93793,TOOL_Claude,uses_tool,0.2,ai_tool_usage,medicina
P04D93793,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,medicina
P04D93793,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,medicina
P04D93793,ORG_RT-RK,affiliated_with,1.0,organizational,medicina
P0301B91B,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P0301B91B,TOOL_Claude,uses_tool,0.2,ai_tool_usage,it_industrija
P0301B91B,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,it_industrija
P0301B91B,ORG_Univerzitet_u_Beogradu,affiliated_with,1.0,organizational,it_industrija
P00B6EA56,GROUP_PROSVETA,belongs_to_group,1.0,target_group,prosveta
P00B6EA56,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,prosveta
P00B6EA56,ORG_Apple,affiliated_with,1.0,organizational,prosveta
P0142E3E7,GROUP_OSTALO,belongs_to_group,1.0,target_group,ostalo
P0142E3E7,TOOL_DALL-E,uses_tool,0.2,ai_tool_usage,ostalo
P0142E3E7,TOOL_Grammarly,uses_tool,0.2,ai_tool_usage,ostalo
P0142E3E7,TOOL_Midjourney,uses_tool,0.2,ai_tool_usage,ostalo
P00C7DD5A,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P00C7DD5A,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,it_industrija
P00C7DD5A,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,it_industrija
P00C7DD5A,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,it_industrija
P00C7DD5A,ORG_Nordeus,affiliated_with,1.0,organizational,it_industrija
P0087CBC8,GROUP_IT_INDUSTRIJA,belongs_to_group,1.0,target_group,it_industrija
P0087CBC8,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,it_industrija
P0087CBC8,TOOL_GitHub_Copilot,uses_tool,0.2,ai_tool_usage,it_industrija
P0087CBC8,ORG_IBM,affiliated_with,1.0,organizational,it_industrija
P048E5F2E,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P048E5F2E,TOOL_DeepL,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P048E5F2E,TOOL_Gemini,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P048E5F2E,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P048E5F2E,ORG_Comtrade,affiliated_with,1.0,organizational,drustvene_nauke
P0428E171,GROUP_OSTALO,belongs_to_group,1.0,target_group,ostalo
P0428E171,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,ostalo
P0428E171,TOOL_ChatGPT,uses_tool,0.2,ai_tool_usage,ostalo
P047D3F8A,GROUP_DRUSTVENE_NAUKE,belongs_to_group,1.0,target_group,drustvene_nauke
P047D3F8A,TOOL_Claude,uses_tool,0.2,ai_tool_usage,drustvene_nauke
P047D3F8A,TOOL_Stable_Diffusion,uses_tool,0.2,ai_tool_usage,drustvene_nauke
